Audiobook name,Review Date,Rating,Transaction ID
Audiobook #1,23/01/18,7,1897310
Audiobook #9,23/01/18,10,1954480
Other,23/01/18,9,2317290
Audiobook #4,23/01/18,8,4560320
Audiobook #2,23/01/18,10,3935870
Audiobook #1,23/01/18,8,6490020
Audiobook #5,23/01/18,6,4431130
Audiobook #4,23/01/18,10,1497070
Audiobook #1,23/01/18,2,1498110
Other,23/01/18,8,2229820
Audiobook #1,23/01/18,10,1498420
Audiobook #4,23/01/18,8,1518220
Audiobook #9,23/01/18,8,3827960
Audiobook #3,23/01/18,10,1500120
Audiobook #8,23/01/18,10,1972920
Audiobook #2,23/01/18,10,1583210
Audiobook #2,23/01/18,10,2386350
Audiobook #2,23/01/18,8,1529110
Audiobook #1,23/01/18,2,1362380
Audiobook #7,23/01/18,9,5084270
Audiobook #8,23/01/18,10,2103130
Audiobook #2,23/01/18,8,2326220
Audiobook #1,23/01/18,10,1502480
Audiobook #7,23/01/18,10,1570970
Audiobook #10,23/01/18,10,4534211
Audiobook #1,23/01/18,7,1529640
Audiobook #7,23/01/18,10,2177820
Audiobook #1,23/01/18,10,1576120
Audiobook #2,23/01/18,10,1593610
Audiobook #2,23/01/18,10,1505920
Audiobook #2,23/01/18,10,5194620
Audiobook #6,23/01/18,10,1593450
Audiobook #2,23/01/18,5,6734010
Audiobook #2,23/01/18,10,1603830
Audiobook #1,23/01/18,10,1692210
Audiobook #5,23/01/18,10,4981340
Audiobook #1,23/01/18,10,3865960
Audiobook #8,23/01/18,8,2372810
Audiobook #7,23/01/18,10,5332520
Audiobook #3,23/01/18,3,1572680
Audiobook #2,23/01/18,8,1888410
Audiobook #8,23/01/18,10,1453720
Audiobook #7,23/01/18,10,2493120
Audiobook #1,23/01/18,10,1611210
Audiobook #4,23/01/18,7,1533110
Audiobook #2,23/01/18,10,2334620
Audiobook #2,23/01/18,10,1337111
Audiobook #1,23/01/18,3,1572320
Audiobook #2,23/01/18,10,5769430
Audiobook #8,22/01/18,10,1959860
Audiobook #2,22/01/18,9,1627270
Audiobook #5,22/01/18,9,1574940
Audiobook #1,22/01/18,8,2059810
Audiobook #3,22/01/18,10,1515010
Audiobook #2,22/01/18,10,2251810
Audiobook #9,22/01/18,9,1590520
Audiobook #4,22/01/18,8,1754710
Audiobook #1,22/01/18,9,1577060
Audiobook #2,22/01/18,10,1875850
Audiobook #8,22/01/18,10,1518711
Audiobook #1,22/01/18,10,5839720
Audiobook #1,22/01/18,8,1947650
Audiobook #2,22/01/18,8,1975920
Audiobook #10,22/01/18,10,1585630
Audiobook #1,22/01/18,8,1520570
Audiobook #1,22/01/18,7,1597760
Audiobook #2,22/01/18,10,1948511
Audiobook #2,22/01/18,10,7117150
Audiobook #3,22/01/18,10,2055810
Audiobook #6,22/01/18,8,1612320
Audiobook #7,22/01/18,10,1522120
Audiobook #4,22/01/18,10,2215660
Audiobook #1,22/01/18,10,7120320
Audiobook #1,22/01/18,8,1918690
Audiobook #1,22/01/18,10,4251410
Audiobook #2,22/01/18,10,1533460
Audiobook #1,22/01/18,10,1527560
Audiobook #6,22/01/18,10,1537050
Audiobook #5,22/01/18,9,5177660
Other,22/01/18,10,1639270
Audiobook #2,22/01/18,8,9741510
Audiobook #5,22/01/18,6,2388930
Audiobook #2,22/01/18,4,6425530
Audiobook #3,22/01/18,10,1553211
Audiobook #7,22/01/18,9,5019240
Audiobook #6,22/01/18,10,1533810
Other,22/01/18,2,1622710
Audiobook #5,22/01/18,10,2408870
Audiobook #1,22/01/18,8,2051720
Audiobook #2,22/01/18,10,1543870
Audiobook #2,22/01/18,10,1585810
Audiobook #6,22/01/18,9,1578620
Audiobook #1,22/01/18,8,1694610
Audiobook #9,22/01/18,9,9606130
Audiobook #2,22/01/18,10,1580640
Audiobook #6,22/01/18,1,1677160
Audiobook #6,22/01/18,10,10201020
Audiobook #5,21/01/18,6,5319410
Audiobook #6,21/01/18,10,1738710
Audiobook #7,21/01/18,10,2467110
Audiobook #1,21/01/18,10,1558410
Audiobook #3,21/01/18,10,1752580
Audiobook #2,21/01/18,10,4295411
Other,21/01/18,10,1539570
Audiobook #2,21/01/18,10,1581210
Audiobook #1,21/01/18,2,1818450
Audiobook #1,21/01/18,7,1555610
Audiobook #7,21/01/18,8,7623530
Audiobook #1,21/01/18,6,1546010
Audiobook #7,21/01/18,10,1615980
Audiobook #1,21/01/18,10,2271730
Audiobook #2,21/01/18,9,5844130
Audiobook #1,21/01/18,8,1237511
Audiobook #1,21/01/18,7,2300920
Audiobook #2,21/01/18,10,1590940
Audiobook #6,21/01/18,10,2257710
Audiobook #2,21/01/18,10,1586210
Audiobook #1,21/01/18,10,4964930
Audiobook #1,21/01/18,8,2260190
Audiobook #1,21/01/18,8,10355111
Audiobook #2,21/01/18,10,1549830
Audiobook #8,21/01/18,10,1570070
Audiobook #2,21/01/18,8,5531520
Audiobook #7,21/01/18,10,1884730
Audiobook #1,21/01/18,10,1551430
Audiobook #6,21/01/18,5,6314230
Audiobook #1,21/01/18,10,1555811
Audiobook #3,21/01/18,10,7735011
Audiobook #10,21/01/18,10,2128920
Audiobook #8,21/01/18,9,1563720
Audiobook #3,21/01/18,10,1720460
Audiobook #3,21/01/18,10,2215520
Audiobook #1,21/01/18,8,1691120
Audiobook #2,21/01/18,7,1695820
Audiobook #3,21/01/18,10,3964040
Audiobook #1,21/01/18,9,1766940
Audiobook #1,21/01/18,8,2162340
Audiobook #1,21/01/18,9,1564111
Audiobook #1,21/01/18,10,11748310
Audiobook #9,21/01/18,9,1559510
Other,21/01/18,10,1560470
Audiobook #3,21/01/18,8,4514010
Audiobook #7,20/01/18,10,4638460
Audiobook #2,20/01/18,5,4980870
Audiobook #3,20/01/18,9,2216810
Audiobook #4,20/01/18,10,1768770
Audiobook #3,20/01/18,10,1757110
Other,20/01/18,10,1563880
Other,20/01/18,10,5437330
Audiobook #2,20/01/18,9,2425420
Audiobook #2,20/01/18,10,2482950
Audiobook #6,20/01/18,6,1786260
Audiobook #2,20/01/18,10,1304960
Audiobook #2,20/01/18,9,1580720
Audiobook #1,20/01/18,8,1701930
Audiobook #4,20/01/18,5,2322280
Audiobook #4,20/01/18,10,1826330
Audiobook #1,20/01/18,10,1219011
Audiobook #1,20/01/18,10,1570270
Other,20/01/18,10,1594610
Audiobook #1,20/01/18,8,1641210
Audiobook #1,20/01/18,10,7279020
Audiobook #7,20/01/18,8,10136040
Audiobook #1,20/01/18,10,2367811
Audiobook #6,20/01/18,10,1580030
Audiobook #7,20/01/18,10,1974420
Audiobook #1,20/01/18,10,2431510
Audiobook #7,20/01/18,10,1601620
Audiobook #4,20/01/18,8,1663580
Audiobook #8,20/01/18,10,1624920
Audiobook #7,20/01/18,9,1705480
Audiobook #2,20/01/18,10,1597310
Audiobook #5,20/01/18,10,1969410
Audiobook #6,20/01/18,9,2093370
Audiobook #2,20/01/18,10,1647210
Audiobook #2,20/01/18,10,1584360
Audiobook #3,20/01/18,10,2176930
Audiobook #7,20/01/18,10,4563850
Audiobook #3,20/01/18,10,1587520
Audiobook #1,19/01/18,8,1598590
Audiobook #7,19/01/18,10,4629210
Audiobook #2,19/01/18,10,2117820
Audiobook #1,19/01/18,10,8951720
Other,19/01/18,9,1646040
Audiobook #4,19/01/18,10,1197340
Other,19/01/18,10,2062720
Audiobook #3,19/01/18,9,1591110
Audiobook #2,19/01/18,10,1968210
Audiobook #1,19/01/18,10,1591810
Audiobook #2,19/01/18,10,4462840
Audiobook #8,19/01/18,10,1608010
Audiobook #2,19/01/18,10,4212380
Audiobook #8,19/01/18,6,1638150
Audiobook #1,19/01/18,10,1695220
Audiobook #1,19/01/18,8,1643170
Audiobook #6,19/01/18,10,4062760
Audiobook #1,19/01/18,3,6913720
Audiobook #6,19/01/18,10,1600620
Audiobook #4,19/01/18,9,9107440
Audiobook #5,19/01/18,10,1750610
Audiobook #2,19/01/18,10,1603730
Audiobook #9,19/01/18,5,1609410
Audiobook #1,19/01/18,10,1930410
Audiobook #2,19/01/18,7,1606750
Audiobook #2,19/01/18,9,2064510
Audiobook #4,19/01/18,6,1632911
Other,19/01/18,9,6962020
Audiobook #2,19/01/18,10,1608260
Audiobook #2,19/01/18,10,2008770
Audiobook #1,19/01/18,8,4292970
Audiobook #1,19/01/18,10,1718410
Audiobook #4,19/01/18,9,2101270
Audiobook #1,18/01/18,10,1610220
Audiobook #8,18/01/18,8,1785280
Audiobook #5,18/01/18,10,5180760
Audiobook #1,18/01/18,10,1816370
Audiobook #2,18/01/18,7,1611320
Audiobook #7,18/01/18,7,1611620
Audiobook #6,18/01/18,10,1669830
Audiobook #10,18/01/18,5,1836220
Audiobook #2,18/01/18,10,4081370
Audiobook #4,18/01/18,8,1630440
Audiobook #1,18/01/18,10,5679420
Audiobook #3,18/01/18,9,4171060
Audiobook #1,18/01/18,4,4033710
Audiobook #9,18/01/18,9,1625411
Audiobook #1,18/01/18,10,1678150
Audiobook #5,18/01/18,10,2202130
Audiobook #1,18/01/18,10,2085440
Other,18/01/18,10,1860710
Audiobook #2,18/01/18,8,1636460
Audiobook #6,18/01/18,9,10856010
Audiobook #7,18/01/18,10,4657611
Audiobook #3,18/01/18,10,1869930
Audiobook #1,18/01/18,8,7234240
Other,18/01/18,10,1693010
Audiobook #7,18/01/18,10,4167720
Audiobook #2,18/01/18,10,2040111
Audiobook #8,18/01/18,10,2295620
Other,18/01/18,9,4393530
Audiobook #7,18/01/18,8,1626630
Audiobook #2,18/01/18,9,6003320
Audiobook #1,18/01/18,10,1638360
Audiobook #3,18/01/18,10,1647120
Audiobook #2,18/01/18,8,1630620
Audiobook #7,18/01/18,8,1419610
Audiobook #4,18/01/18,10,3899390
Audiobook #1,18/01/18,8,2440420
Audiobook #6,18/01/18,10,1635490
Audiobook #1,18/01/18,10,3828220
Other,18/01/18,8,6150820
Audiobook #9,18/01/18,8,1645010
Audiobook #3,18/01/18,8,5180040
Audiobook #4,18/01/18,8,5153860
Audiobook #1,18/01/18,10,5300011
Audiobook #6,18/01/18,10,7981510
Audiobook #10,18/01/18,10,2060810
Other,17/01/18,10,2149411
Audiobook #3,17/01/18,10,1779611
Audiobook #4,17/01/18,4,1640730
Audiobook #2,17/01/18,10,1564220
Audiobook #2,17/01/18,8,1761370
Other,17/01/18,10,2183730
Audiobook #2,17/01/18,9,1631390
Audiobook #2,17/01/18,10,2047320
Audiobook #3,17/01/18,9,1631670
Audiobook #2,17/01/18,10,7983830
Audiobook #6,17/01/18,9,1633511
Audiobook #2,17/01/18,10,1848660
Audiobook #2,17/01/18,10,2274620
Audiobook #2,17/01/18,9,5487130
Audiobook #9,17/01/18,9,1642610
Audiobook #2,17/01/18,10,1645720
Audiobook #9,17/01/18,10,2446330
Audiobook #2,17/01/18,8,6886020
Audiobook #2,17/01/18,10,1640810
Audiobook #1,17/01/18,9,2287530
Audiobook #4,17/01/18,9,1860160
Audiobook #6,17/01/18,9,2245860
Other,17/01/18,8,5020910
Audiobook #1,17/01/18,10,1918510
Audiobook #1,17/01/18,8,2302020
Audiobook #1,17/01/18,10,6330410
Other,17/01/18,10,1965710
Audiobook #3,17/01/18,10,4221250
Audiobook #7,17/01/18,10,1642510
Audiobook #7,17/01/18,10,4411520
Audiobook #3,17/01/18,9,1882860
Audiobook #9,17/01/18,10,1751950
Audiobook #2,17/01/18,10,1690210
Audiobook #7,17/01/18,10,1675360
Audiobook #9,17/01/18,7,2091810
Other,17/01/18,8,2043010
Audiobook #8,17/01/18,8,1767720
Audiobook #2,17/01/18,10,6982010
Audiobook #6,17/01/18,10,2157820
Audiobook #2,17/01/18,9,6052730
Audiobook #3,17/01/18,10,2171320
Audiobook #2,17/01/18,8,1655410
Audiobook #2,17/01/18,10,1648450
Audiobook #3,17/01/18,10,1653330
Audiobook #2,17/01/18,10,2353840
Audiobook #10,16/01/18,10,4787770
Audiobook #3,16/01/18,10,1649810
Audiobook #6,16/01/18,5,1250320
Audiobook #6,16/01/18,10,1036060
Audiobook #1,16/01/18,8,3906020
Audiobook #1,16/01/18,9,8023210
Audiobook #2,16/01/18,8,5094140
Audiobook #1,16/01/18,9,1660230
Audiobook #1,16/01/18,8,1854790
Audiobook #4,16/01/18,8,2085710
Audiobook #1,16/01/18,8,2101630
Audiobook #2,16/01/18,10,5087830
Audiobook #6,16/01/18,8,5379830
Audiobook #5,16/01/18,10,5277711
Audiobook #1,16/01/18,8,1035911
Audiobook #2,16/01/18,10,1676980
Audiobook #6,16/01/18,10,4555160
Audiobook #1,16/01/18,2,1922370
Audiobook #1,16/01/18,10,2286370
Audiobook #2,16/01/18,10,1685230
Audiobook #1,16/01/18,10,1660420
Audiobook #6,16/01/18,10,2112410
Audiobook #2,16/01/18,10,1663240
Audiobook #7,16/01/18,8,2081750
Audiobook #2,16/01/18,7,1765280
Audiobook #1,16/01/18,10,1660940
Audiobook #5,16/01/18,8,1967010
Audiobook #3,16/01/18,10,4462910
Audiobook #4,16/01/18,7,2097120
Audiobook #7,16/01/18,10,1267311
Audiobook #1,16/01/18,10,1662750
Audiobook #10,16/01/18,5,1680340
Other,16/01/18,10,1664060
Audiobook #2,16/01/18,10,1771840
Audiobook #1,16/01/18,8,6336110
Audiobook #3,16/01/18,10,1667060
Audiobook #3,16/01/18,8,1665420
Audiobook #9,16/01/18,10,2213780
Audiobook #10,16/01/18,10,1668411
Audiobook #4,16/01/18,8,1666140
Audiobook #3,16/01/18,10,2301860
Audiobook #2,15/01/18,10,6209310
Audiobook #1,15/01/18,10,2171220
Audiobook #2,15/01/18,10,2212020
Audiobook #8,15/01/18,10,1957630
Audiobook #6,15/01/18,10,1439210
Audiobook #7,15/01/18,9,2062430
Audiobook #7,15/01/18,9,7080810
Audiobook #3,15/01/18,10,2169480
Audiobook #2,15/01/18,10,1670650
Audiobook #1,15/01/18,10,1824210
Audiobook #4,15/01/18,10,1698220
Audiobook #5,15/01/18,10,2326330
Audiobook #3,15/01/18,1,1955950
Audiobook #4,15/01/18,9,6028490
Audiobook #1,15/01/18,9,2334590
Audiobook #9,15/01/18,8,1851310
Audiobook #2,15/01/18,10,9387510
Audiobook #7,15/01/18,8,4963970
Audiobook #5,15/01/18,8,2029311
Audiobook #4,15/01/18,7,6431120
Audiobook #6,15/01/18,5,1675710
Audiobook #4,15/01/18,10,2250090
Audiobook #1,15/01/18,9,4658460
Audiobook #6,15/01/18,10,4749180
Audiobook #2,15/01/18,10,1695780
Audiobook #8,15/01/18,10,1881540
Other,15/01/18,4,7195970
Audiobook #4,15/01/18,10,1754610
Audiobook #5,15/01/18,10,1812930
Audiobook #7,15/01/18,8,2177220
Audiobook #2,15/01/18,10,1740811
Audiobook #2,15/01/18,9,1692910
Audiobook #3,15/01/18,10,2000611
Audiobook #1,15/01/18,10,2073960
Audiobook #3,15/01/18,8,2021020
Audiobook #4,15/01/18,6,2277830
Audiobook #8,15/01/18,10,1774410
Audiobook #5,15/01/18,10,2260530
Audiobook #1,15/01/18,10,1942370
Audiobook #2,15/01/18,10,1686050
Audiobook #3,15/01/18,10,1963650
Audiobook #5,15/01/18,6,1693340
Audiobook #9,15/01/18,10,4253320
Audiobook #9,15/01/18,10,2162540
Audiobook #2,15/01/18,10,2306730
Audiobook #1,14/01/18,10,1742870
Audiobook #7,14/01/18,9,2398310
Other,14/01/18,10,2291040
Audiobook #2,14/01/18,10,1896050
Audiobook #1,14/01/18,10,1990720
Audiobook #2,14/01/18,10,1712820
Audiobook #6,14/01/18,10,1961840
Audiobook #1,14/01/18,8,1723080
Audiobook #2,14/01/18,10,4970040
Audiobook #1,14/01/18,10,2246610
Audiobook #2,14/01/18,9,1937811
Audiobook #7,14/01/18,10,2175610
Audiobook #1,14/01/18,6,2260210
Audiobook #3,14/01/18,8,5013710
Audiobook #2,14/01/18,10,1842370
Other,14/01/18,6,1866230
Audiobook #1,14/01/18,8,2015770
Audiobook #2,14/01/18,10,1767040
Audiobook #6,14/01/18,10,11065440
Audiobook #2,14/01/18,10,2360210
Audiobook #3,14/01/18,7,5266910
Audiobook #1,14/01/18,10,1294140
Audiobook #3,14/01/18,2,2235211
Audiobook #7,14/01/18,8,1777560
Audiobook #5,14/01/18,8,2338520
Audiobook #5,14/01/18,8,7529020
Audiobook #4,14/01/18,9,8323140
Audiobook #2,14/01/18,10,4831740
Audiobook #4,14/01/18,6,8077710
Audiobook #3,14/01/18,9,5363010
Audiobook #7,14/01/18,8,4770130
Audiobook #4,14/01/18,10,2173711
Audiobook #4,14/01/18,9,1698570
Audiobook #5,14/01/18,10,1694410
Audiobook #2,14/01/18,6,5781530
Audiobook #2,14/01/18,6,1734350
Audiobook #10,14/01/18,8,2132810
Audiobook #4,14/01/18,10,5430510
Audiobook #7,14/01/18,9,1894610
Audiobook #4,14/01/18,10,2170540
Audiobook #1,14/01/18,9,1699230
Other,14/01/18,10,1162170
Audiobook #10,14/01/18,10,2002120
Audiobook #1,14/01/18,10,1894830
Audiobook #1,14/01/18,10,1383650
Audiobook #7,14/01/18,10,2187760
Audiobook #2,14/01/18,10,1727310
Audiobook #3,14/01/18,9,1778111
Audiobook #7,14/01/18,10,1717710
Audiobook #4,13/01/18,8,1486710
Audiobook #4,13/01/18,9,1721310
Audiobook #1,13/01/18,10,1726340
Audiobook #7,13/01/18,7,9256810
Audiobook #2,13/01/18,10,1826740
Other,13/01/18,10,1739320
Audiobook #6,13/01/18,10,5640030
Audiobook #2,13/01/18,10,1739110
Audiobook #9,13/01/18,10,1879250
Audiobook #4,13/01/18,10,2156060
Audiobook #4,13/01/18,10,2424920
Audiobook #10,13/01/18,8,4030120
Audiobook #1,13/01/18,9,7914450
Audiobook #3,13/01/18,10,11354520
Other,13/01/18,10,1901980
Audiobook #7,13/01/18,10,5111360
Audiobook #1,13/01/18,10,4974130
Audiobook #3,13/01/18,10,1761860
Audiobook #5,13/01/18,9,8759220
Audiobook #9,13/01/18,7,1864010
Audiobook #9,13/01/18,10,1754140
Audiobook #1,13/01/18,9,1867660
Audiobook #1,13/01/18,9,4936920
Audiobook #4,13/01/18,10,1882111
Audiobook #3,13/01/18,10,2049150
Audiobook #8,13/01/18,8,1902630
Audiobook #2,13/01/18,10,2122610
Audiobook #3,13/01/18,10,2295011
Audiobook #3,13/01/18,8,2222280
Audiobook #6,13/01/18,8,1945610
Audiobook #10,13/01/18,8,1890250
Other,13/01/18,7,1826210
Audiobook #1,13/01/18,8,1886120
Audiobook #1,13/01/18,10,1938740
Audiobook #1,13/01/18,9,2154060
Audiobook #4,13/01/18,10,1944860
Audiobook #1,13/01/18,2,1778020
Audiobook #4,13/01/18,10,2218440
Audiobook #2,13/01/18,8,2470360
Audiobook #3,13/01/18,10,6551320
Audiobook #4,13/01/18,10,2340240
Audiobook #5,12/01/18,7,2496610
Audiobook #6,12/01/18,7,1824930
Audiobook #2,12/01/18,10,1988320
Audiobook #2,12/01/18,10,2233970
Audiobook #5,12/01/18,10,1855550
Audiobook #2,12/01/18,9,7679920
Audiobook #3,12/01/18,7,4810480
Audiobook #8,12/01/18,10,1876210
Audiobook #7,12/01/18,10,7156910
Audiobook #2,12/01/18,5,1872120
Audiobook #6,12/01/18,9,1881010
Audiobook #2,12/01/18,10,2017430
Audiobook #1,12/01/18,8,1984280
Audiobook #4,12/01/18,10,1888370
Audiobook #6,12/01/18,10,2200320
Audiobook #2,12/01/18,8,1889990
Other,12/01/18,8,2182911
Audiobook #5,12/01/18,7,1896920
Audiobook #3,12/01/18,9,4499970
Audiobook #10,12/01/18,6,6802670
Other,12/01/18,5,5791210
Audiobook #8,12/01/18,10,2112350
Audiobook #1,12/01/18,6,2017830
Audiobook #5,12/01/18,8,2062520
Audiobook #2,12/01/18,10,6120020
Audiobook #2,12/01/18,6,6785340
Audiobook #4,12/01/18,10,1936420
Audiobook #6,12/01/18,10,2051090
Audiobook #6,12/01/18,9,2071660
Audiobook #2,12/01/18,8,1946790
Audiobook #2,12/01/18,10,4632140
Audiobook #6,12/01/18,10,1989510
Audiobook #2,12/01/18,10,2342980
Audiobook #4,12/01/18,8,2213950
Audiobook #1,12/01/18,10,2034911
Audiobook #3,12/01/18,10,1961320
Audiobook #2,12/01/18,10,5792040
Audiobook #7,12/01/18,8,2393040
Audiobook #5,12/01/18,6,1969220
Audiobook #2,12/01/18,5,1964210
Audiobook #9,12/01/18,10,2029620
Audiobook #1,12/01/18,7,4119110
Audiobook #2,12/01/18,9,6994770
Audiobook #2,12/01/18,9,5394840
Audiobook #1,12/01/18,10,1965310
Audiobook #3,12/01/18,10,2260010
Audiobook #8,11/01/18,9,2063610
Audiobook #7,11/01/18,10,2263560
Audiobook #2,11/01/18,6,4037740
Audiobook #9,11/01/18,8,2478410
Other,11/01/18,10,7031711
Audiobook #2,11/01/18,10,6016710
Audiobook #7,11/01/18,9,1977030
Audiobook #7,11/01/18,6,2104420
Audiobook #4,11/01/18,9,2307120
Audiobook #5,11/01/18,5,2385010
Audiobook #3,11/01/18,9,2228360
Audiobook #2,11/01/18,10,2027620
Audiobook #2,11/01/18,8,2001010
Audiobook #9,11/01/18,10,1997050
Audiobook #9,11/01/18,10,1996920
Audiobook #9,11/01/18,8,2176170
Audiobook #6,11/01/18,9,2054310
Audiobook #9,11/01/18,10,1901020
Audiobook #2,11/01/18,9,2270830
Audiobook #1,11/01/18,5,1269311
Audiobook #8,11/01/18,8,10014240
Audiobook #5,11/01/18,10,5864530
Other,11/01/18,8,2141970
Audiobook #2,11/01/18,7,2016220
Audiobook #4,11/01/18,6,11829620
Audiobook #4,11/01/18,9,2221120
Audiobook #2,11/01/18,9,2031820
Audiobook #1,11/01/18,10,2318560
Audiobook #1,11/01/18,10,2189930
Audiobook #3,11/01/18,10,2258010
Audiobook #7,11/01/18,9,2045810
Audiobook #4,11/01/18,10,2239210
Audiobook #1,11/01/18,10,2295811
Audiobook #1,11/01/18,10,2096660
Audiobook #1,11/01/18,10,2220611
Audiobook #6,11/01/18,10,2087970
Audiobook #4,11/01/18,9,4061910
Audiobook #1,11/01/18,10,2154120
Audiobook #2,11/01/18,8,3898620
Audiobook #1,11/01/18,10,2207710
Audiobook #3,11/01/18,10,1931010
Audiobook #2,11/01/18,9,2072940
Audiobook #2,11/01/18,8,2078030
Audiobook #1,11/01/18,10,2104250
Audiobook #6,11/01/18,8,2083760
Audiobook #2,11/01/18,10,4793550
Audiobook #2,11/01/18,8,2100550
Audiobook #5,11/01/18,10,2274730
Audiobook #5,11/01/18,10,2206430
Audiobook #2,11/01/18,10,4129220
Audiobook #7,11/01/18,8,8263120
Audiobook #1,11/01/18,10,2162110
Audiobook #6,11/01/18,8,2151940
Audiobook #4,11/01/18,9,5863720
Audiobook #4,11/01/18,10,2097510
Audiobook #1,11/01/18,10,4602270
Audiobook #3,10/01/18,4,1393710
Audiobook #7,10/01/18,10,2100220
Audiobook #2,10/01/18,10,2285550
Audiobook #2,10/01/18,10,1955350
Audiobook #2,10/01/18,8,1042520
Audiobook #1,10/01/18,10,2105860
Audiobook #6,10/01/18,9,2107110
Audiobook #3,10/01/18,8,2311330
Audiobook #1,10/01/18,6,2112670
Audiobook #1,10/01/18,10,2443760
Audiobook #10,10/01/18,6,2109511
Other,10/01/18,9,2181510
Audiobook #6,10/01/18,10,2174040
Other,10/01/18,10,4600320
Audiobook #7,10/01/18,7,2259750
Other,10/01/18,8,2116040
Audiobook #7,10/01/18,10,10420540
Audiobook #6,10/01/18,9,2156911
Audiobook #2,10/01/18,10,2334170
Audiobook #2,10/01/18,8,2126460
Audiobook #2,10/01/18,10,2468810
Audiobook #10,10/01/18,10,2157260
Other,10/01/18,6,5597870
Audiobook #4,10/01/18,8,2242740
Audiobook #3,10/01/18,10,5259620
Audiobook #5,10/01/18,9,5667620
Audiobook #6,10/01/18,10,2201910
Audiobook #5,10/01/18,10,10212210
Audiobook #5,10/01/18,8,8701210
Audiobook #3,10/01/18,8,2319920
Audiobook #1,10/01/18,10,5838040
Audiobook #1,10/01/18,10,6937210
Audiobook #2,10/01/18,10,4710830
Audiobook #3,10/01/18,10,2381430
Audiobook #1,10/01/18,9,2464530
Audiobook #4,10/01/18,10,2219060
Audiobook #2,10/01/18,9,4709380
Audiobook #1,10/01/18,9,2150240
Audiobook #7,10/01/18,8,2177140
Audiobook #7,10/01/18,9,7964650
Audiobook #2,10/01/18,9,2148520
Audiobook #5,10/01/18,10,2149720
Audiobook #9,10/01/18,8,2151320
Audiobook #3,10/01/18,5,6205120
Audiobook #6,10/01/18,10,2373050
Audiobook #1,10/01/18,10,2162020
Audiobook #3,10/01/18,10,2191850
Audiobook #7,10/01/18,9,3992380
Audiobook #6,10/01/18,8,2164960
Other,10/01/18,8,2261720
Audiobook #1,10/01/18,8,2227611
Audiobook #4,10/01/18,10,2167220
Other,10/01/18,10,2394660
Audiobook #5,10/01/18,7,2476150
Audiobook #4,10/01/18,10,2193710
Audiobook #4,10/01/18,8,9568140
Other,10/01/18,10,4798680
Audiobook #7,9/01/18,10,2223250
Audiobook #6,9/01/18,9,2234310
Audiobook #1,9/01/18,7,2266960
Audiobook #6,9/01/18,9,2225830
Audiobook #7,9/01/18,9,2308230
Audiobook #2,9/01/18,10,2230020
Audiobook #2,9/01/18,10,2013040
Audiobook #2,9/01/18,10,2189410
Audiobook #2,9/01/18,8,2231310
Audiobook #1,9/01/18,3,2494210
Audiobook #1,9/01/18,9,9293710
Audiobook #2,9/01/18,8,2357980
Other,9/01/18,6,2205880
Audiobook #10,9/01/18,8,2186660
Audiobook #3,9/01/18,10,5777720
Audiobook #9,9/01/18,7,6125720
Audiobook #3,9/01/18,10,6772910
Audiobook #3,9/01/18,7,2320420
Audiobook #6,9/01/18,10,2189340
Audiobook #10,9/01/18,10,2099510
Audiobook #4,9/01/18,10,2134240
Audiobook #4,9/01/18,10,2196210
